country,year,iso_code,population,gdp,energy_per_gdp,primary_energy_consumption,electricity_generation,energy_per_capita,greenhouse_gas_emissions,fossil_fuel_consumption,renewables_consumption,renewables_share_energy,decade
Netherlands,2018,NLD,17286042.0,818056003584.0,1.254,1025.894,113.68,59348.102,56.49,957.986,58.984,5.75,Década 2010
New Zealand,2000,NZL,3855266.0,101981110272.0,2.251,229.557,38.2,59543.809,7.74,146.035,83.522,36.384,Década 2000
New Zealand,2001,NZL,3889587.0,104436924416.0,2.178,227.483,38.35,58485.121,9.54,153.164,74.319,32.67,Década 2000
New Zealand,2002,NZL,3948582.0,109929889792.0,2.14,235.292,39.46,59589.078,8.24,152.584,82.709,35.151,Década 2000
New Zealand,2003,NZL,4019944.0,115145211904.0,1.981,228.071,39.52,56734.852,9.05,149.795,78.276,34.321,Década 2000
New Zealand,2004,NZL,4081415.0,120376942592.0,1.95,234.68,41.52,57499.695,7.95,145.488,89.192,38.006,Década 2000
New Zealand,2005,NZL,4132782.0,123645493248.0,1.85,228.759,41.53,55352.246,9.88,149.443,79.316,34.672,Década 2000
New Zealand,2006,NZL,4179986.0,127255027712.0,1.809,230.264,42.07,55087.375,9.96,149.966,80.299,34.872,Década 2000
New Zealand,2007,NZL,4221495.0,132482703360.0,1.732,229.466,42.41,54356.551,9.55,148.064,81.401,35.474,Década 2000
New Zealand,2008,NZL,4260235.0,132115849216.0,1.742,230.098,42.39,54010.57,9.84,150.735,79.363,34.491,Década 2000
New Zealand,2009,NZL,4302884.0,132821327872.0,1.728,229.505,42.17,53337.418,8.06,142.361,87.143,37.97,Década 2000
New Zealand,2010,NZL,4346345.0,135624843264.0,1.734,235.125,43.57,54097.281,7.97,143.889,91.236,38.803,Década 2010
New Zealand,2011,NZL,4381274.0,138433576960.0,1.705,236.093,43.25,53886.934,7.16,142.582,93.512,39.608,Década 2010
New Zealand,2012,NZL,4410285.0,141964034048.0,1.675,237.845,43.14,53929.512,8.16,149.928,87.917,36.964,Década 2010
New Zealand,2013,NZL,4450641.0,144951869440.0,1.653,239.559,42.37,53825.684,7.2,150.965,88.594,36.982,Década 2010
New Zealand,2014,NZL,4514198.0,149075263488.0,1.682,250.677,42.66,55530.688,5.93,156.516,94.16,37.563,Década 2010
New Zealand,2015,NZL,4590591.0,153714786304.0,1.641,252.204,43.34,54939.43,5.81,156.009,96.195,38.142,Década 2010
New Zealand,2016,NZL,4668088.0,159813943296.0,1.595,254.936,42.93,54612.461,4.87,155.574,99.362,38.975,Década 2010
New Zealand,2017,NZL,4746253.0,165842092032.0,1.567,259.836,43.31,54745.461,5.58,163.61,96.226,37.033,Década 2010
New Zealand,2018,NZL,4838528.0,171013586944.0,1.512,258.494,43.43,53424.102,5.1,160.17,98.324,38.037,Década 2010
North Macedonia,2000,MKD,2037940.0,16307994624.0,1.892,30.848,6.81,15136.714,4.6,27.388,3.46,11.215,Década 2000
North Macedonia,2001,MKD,2053391.0,15900560384.0,1.825,29.025,6.37,14134.944,4.71,27.186,1.839,6.336,Década 2000
North Macedonia,2002,MKD,2064739.0,16235362304.0,1.747,28.361,6.09,13736.116,4.37,26.152,2.21,7.791,Década 2000
North Macedonia,2003,MKD,2071150.0,16692704256.0,1.916,31.976,6.73,15438.576,4.42,27.991,3.985,12.462,Década 2000
North Macedonia,2004,MKD,2075879.0,17567377408.0,1.797,31.577,6.66,15211.423,4.28,27.306,4.271,13.524,Década 2000
North Macedonia,2005,MKD,2078667.0,18483240960.0,1.767,32.658,6.94,15711.266,4.51,28.386,4.272,13.081,Década 2000
North Macedonia,2006,MKD,2081081.0,19516264448.0,1.701,33.201,7.01,15953.717,4.41,28.506,4.695,14.141,Década 2000
North Macedonia,2007,MKD,2083494.0,20864536576.0,1.58,32.975,6.5,15826.587,4.47,30.119,2.856,8.661,Década 2000
North Macedonia,2008,MKD,2086228.0,22095099904.0,1.445,31.932,6.31,15306.128,4.49,29.557,2.375,7.438,Década 2000
North Macedonia,2009,MKD,2089793.0,22109681664.0,1.422,31.45,6.82,15049.309,4.56,27.881,3.569,11.347,Década 2000
North Macedonia,2010,MKD,2093828.0,22959144960.0,1.487,34.147,7.26,16308.639,4.0,27.395,6.753,19.775,Década 2010
North Macedonia,2011,MKD,2097110.0,23603470336.0,1.443,34.064,6.76,16243.486,4.36,30.105,3.96,11.624,Década 2010
North Macedonia,2012,MKD,2099486.0,23487100928.0,1.347,31.627,6.26,15064.223,4.19,28.762,2.865,9.058,Década 2010
North Macedonia,2013,MKD,2102220.0,24174659584.0,1.25,30.224,6.09,14376.997,3.6,25.871,4.352,14.4,Década 2010
North Macedonia,2014,MKD,2105293.0,25062699008.0,1.116,27.964,5.38,13282.878,3.31,24.461,3.503,12.526,Década 2010
North Macedonia,2015,MKD,2107965.0,26042277888.0,1.132,29.483,5.65,13986.548,2.94,24.006,5.477,18.577,Década 2010
North Macedonia,2016,MKD,2110194.0,26681432064.0,1.146,30.59,5.63,14496.338,2.78,25.038,5.552,18.149,Década 2010
North Macedonia,2017,MKD,2111982.0,26969989120.0,1.091,29.432,5.6,13935.601,3.29,25.954,3.478,11.817,Década 2010
North Macedonia,2018,MKD,2113497.0,27703576576.0,1.061,29.401,5.61,13911.034,2.8,24.17,5.231,17.791,Década 2010
Norway,2000,NOR,4491204.0,242722144256.0,2.392,580.512,142.43,129255.242,3.64,160.233,420.279,72.398,Década 2000
Norway,2001,NOR,4514019.0,255412797440.0,2.055,524.996,121.16,116303.484,3.2,170.193,354.804,67.582,Década 2000
Norway,2002,NOR,4538435.0,267060707328.0,2.045,546.265,130.12,120364.25,3.42,167.617,378.648,69.316,Década 2000
Norway,2003,NOR,4565167.0,277816606720.0,1.735,482.027,106.59,105588.055,2.94,174.418,307.609,63.816,Década 2000
Norway,2004,NOR,4592284.0,297704030208.0,1.649,490.929,109.98,106903.023,3.03,175.57,315.359,64.237,Década 2000
Norway,2005,NOR,4623691.0,314925252608.0,1.781,560.754,137.1,121278.375,3.68,169.713,391.04,69.735,Década 2000
Norway,2006,NOR,4661081.0,332397084672.0,1.545,513.554,121.09,110179.18,3.35,170.812,342.742,66.739,Década 2000
Norway,2007,NOR,4709582.0,352664748032.0,1.563,551.271,135.94,117053.125,3.85,169.249,382.023,69.299,Década 2000
Norway,2008,NOR,4768654.0,364919226368.0,1.547,564.522,141.02,118381.93,3.82,169.035,395.488,70.057,Década 2000
Norway,2009,NOR,4829195.0,370050662400.0,1.409,521.254,130.9,107938.016,5.27,166.814,354.44,67.998,Década 2000
Norway,2010,NOR,4889747.0,383737856000.0,1.304,500.38,123.09,102332.453,5.47,171.438,328.942,65.738,Década 2010
Norway,2011,NOR,4953565.0,399382970368.0,1.271,507.487,126.21,102448.797,5.22,169.643,337.844,66.572,Década 2010
Norway,2012,NOR,5019058.0,410365034496.0,1.37,562.048,146.55,111982.734,5.1,166.534,395.514,70.37,Década 2010
Norway,2013,NOR,5080667.0,414462935040.0,1.271,526.926,133.27,103711.922,4.75,169.762,357.164,67.783,Década 2010
Norway,2014,NOR,5137926.0,422415695872.0,1.285,542.738,140.94,105633.75,4.97,167.458,375.28,69.146,Década 2010
Norway,2015,NOR,5190357.0,429219184640.0,1.277,548.0,143.06,105580.383,5.03,169.07,378.929,69.148,Década 2010
Norway,2016,NOR,5236591.0,433545936896.0,1.283,556.1,148.13,106194.953,5.11,163.905,392.195,70.526,Década 2010
Norway,2017,NOR,5277396.0,443618328576.0,1.26,558.883,148.41,105901.328,5.13,165.923,392.961,70.312,Década 2010
Norway,2018,NOR,5312321.0,449338998784.0,1.224,550.134,146.02,103558.188,5.05,167.236,382.899,69.601,Década 2010
Pakistan,2000,PAK,154369920.0,459798544384.0,1.052,483.754,63.4,3133.734,26.08,426.193,54.878,11.344,Década 2000
Pakistan,2001,PAK,159217728.0,477964500992.0,1.036,495.15,68.85,3109.893,27.27,432.748,56.522,11.415,Década 2000
Pakistan,2002,PAK,163262800.0,504824791040.0,1.018,514.109,72.44,3148.968,27.56,446.136,62.663,12.189,Década 2000
Pakistan,2003,PAK,166876672.0,543920422912.0,1.029,559.927,77.48,3355.333,27.96,479.967,74.659,13.334,Década 2000
Pakistan,2004,PAK,170648624.0,592025878528.0,1.052,623.062,81.14,3651.14,30.58,537.402,78.981,12.676,Década 2000
Pakistan,2005,PAK,174372096.0,641139081216.0,1.008,646.484,89.63,3707.498,32.31,551.605,87.906,13.598,Década 2000
Pakistan,2006,PAK,178069984.0,685964984320.0,0.993,681.332,94.31,3826.202,34.27,588.34,86.076,12.633,Década 2000
Pakistan,2007,PAK,181924528.0,719251898368.0,1.007,724.411,90.78,3981.929,34.13,628.545,89.576,12.365,Década 2000
Pakistan,2008,PAK,185931952.0,746909335552.0,0.975,727.998,87.73,3915.401,33.19,646.459,76.829,10.553,Década 2000
Pakistan,2009,PAK,190123232.0,774875316224.0,0.952,737.594,92.24,3879.56,35.03,650.484,80.293,10.886,Década 2000
Pakistan,2010,PAK,194454496.0,805483315200.0,0.92,740.76,94.47,3809.428,34.36,651.213,82.777,11.175,Década 2010
Pakistan,2011,PAK,198602736.0,845085933568.0,0.876,740.263,94.83,3727.354,35.6,645.356,84.473,11.411,Década 2010
Pakistan,2012,PAK,202205856.0,884405436416.0,0.778,687.836,98.1,3401.662,35.75,650.993,29.699,4.318,Década 2010
Pakistan,2013,PAK,205337552.0,931154821120.0,0.807,751.742,104.93,3661.008,38.7,653.974,86.62,11.523,Década 2010
Pakistan,2014,PAK,208251632.0,981580447744.0,0.79,775.935,107.34,3725.951,38.85,674.59,89.205,11.496,Década 2010
Pakistan,2015,PAK,210969296.0,1039812853760.0,0.785,815.859,112.32,3867.193,40.45,713.565,91.169,11.175,Década 2010
Pakistan,2016,PAK,213524848.0,1101753876480.0,0.807,888.988,123.65,4163.392,46.89,777.476,97.922,11.015,Década 2010
Pakistan,2017,PAK,216379648.0,1160950841344.0,0.811,940.998,131.58,4348.83,54.28,830.01,90.259,9.592,Década 2010
Pakistan,2018,PAK,219731488.0,1212090548224.0,0.801,971.03,139.9,4419.168,51.99,856.861,90.689,9.339,Década 2010
Peru,2000,PER,26654440.0,156021178368.0,0.944,147.359,19.54,5528.503,2.74,99.02,48.339,32.804,Década 2000
Peru,2001,PER,27014912.0,157376020480.0,0.928,146.076,20.42,5407.231,2.42,93.803,52.272,35.784,Década 2000
Peru,2002,PER,27334510.0,166416171008.0,0.899,149.577,21.59,5472.09,2.92,96.151,53.426,35.718,Década 2000
Peru,2003,PER,27623344.0,173800882176.0,0.85,147.672,22.49,5345.9,3.2,93.116,54.555,36.944,Década 2000
Peru,2004,PER,27893914.0,182906372096.0,0.861,157.396,23.85,5642.667,4.74,106.286,51.11,32.472,Década 2000
Peru,2005,PER,28147260.0,194913484800.0,0.84,163.73,25.34,5816.902,5.3,111.062,52.668,32.168,Década 2000
Peru,2006,PER,28381080.0,210148982784.0,0.788,165.593,26.73,5834.625,4.98,107.816,57.777,34.891,Década 2000
Peru,2007,PER,28600380.0,228649467904.0,0.788,180.285,29.14,6303.571,6.59,122.738,57.547,31.92,Década 2000
Peru,2008,PER,28806184.0,250224541696.0,0.778,194.644,32.02,6757.025,8.68,138.521,56.123,28.834,Década 2000
Peru,2009,PER,29009326.0,253539532800.0,0.783,198.44,31.67,6840.561,7.97,139.531,58.909,29.686,Década 2000
Peru,2010,PER,29229576.0,275677708288.0,0.817,225.286,34.28,7707.48,9.34,165.214,60.072,26.665,Década 2010
Peru,2011,PER,29477722.0,294253232128.0,0.845,248.556,37.5,8431.997,10.14,184.509,64.047,25.768,Década 2010
Peru,2012,PER,29749592.0,311750262784.0,0.823,256.725,38.41,8629.543,10.1,190.22,66.506,25.905,Década 2010
Peru,2013,PER,30038810.0,329891807232.0,0.796,262.581,41.65,8741.407,11.11,194.076,68.505,26.089,Década 2010
Peru,2014,PER,30353956.0,337782210560.0,0.796,268.829,43.47,8856.475,12.03,199.364,69.465,25.84,Década 2010
Peru,2015,PER,30711864.0,349008592896.0,0.807,281.669,46.25,9171.356,12.37,208.546,73.124,25.961,Década 2010
Peru,2016,PER,31132776.0,362594336768.0,0.824,298.938,49.85,9602.029,13.73,225.294,73.644,24.635,Década 2010
Peru,2017,PER,31605488.0,371568574464.0,0.817,303.59,52.46,9605.62,12.54,216.149,87.442,28.802,Década 2010
Peru,2018,PER,32203946.0,386316107776.0,0.824,318.425,54.68,9887.749,12.42,224.706,93.718,29.432,Década 2010
Philippines,2000,PHL,77958224.0,326462603264.0,0.942,307.553,43.66,3945.095,18.81,251.502,56.051,18.225,Década 2000
Philippines,2001,PHL,79626088.0,338531942400.0,0.888,300.727,45.22,3776.745,20.84,250.42,50.307,16.728,Década 2000
Philippines,2002,PHL,81285576.0,353568391168.0,0.855,302.168,46.51,3717.366,20.67,252.952,49.216,16.288,Década 2000
Philippines,2003,PHL,82942840.0,374041673728.0,0.833,311.742,50.67,3758.512,23.25,261.583,50.159,16.09,Década 2000
Philippines,2004,PHL,84607504.0,402137743360.0,0.794,319.122,53.65,3771.797,24.52,265.929,53.193,16.669,Década 2000
Philippines,2005,PHL,86261248.0,424650342400.0,0.754,320.316,54.19,3713.324,25.27,269.021,51.295,16.014,Década 2000
Philippines,2006,PHL,87901832.0,450316369920.0,0.678,305.166,54.51,3471.664,24.22,248.133,57.033,18.689,Década 2000
Philippines,2007,PHL,89561376.0,483816439808.0,0.654,316.621,57.09,3535.236,27.05,263.962,52.659,16.632,Década 2000
Philippines,2008,PHL,91252328.0,507831517184.0,0.645,327.375,58.31,3587.58,26.72,269.626,57.749,17.64,Década 2000
Philippines,2009,PHL,92946952.0,517597462528.0,0.64,331.225,59.36,3563.593,27.67,274.259,56.966,17.199,Década 2000
Philippines,2010,PHL,94636704.0,561436033024.0,0.607,340.842,64.7,3601.579,33.03,290.14,50.702,14.876,Década 2010
Philippines,2011,PHL,96337912.0,586460954624.0,0.593,347.647,69.13,3608.626,34.95,291.529,56.118,16.142,Década 2010
Philippines,2012,PHL,98032320.0,625662230528.0,0.575,359.618,72.88,3668.367,36.92,300.575,59.043,16.418,Década 2010
Philippines,2013,PHL,99700112.0,669825564672.0,0.575,385.417,75.24,3865.761,39.55,328.351,57.066,14.806,Década 2010
Philippines,2014,PHL,101325208.0,711518781440.0,0.57,405.579,77.25,4002.745,41.03,348.822,56.756,13.994,Década 2010
Philippines,2015,PHL,103031360.0,753489674240.0,0.59,444.484,82.41,4314.064,44.13,384.369,60.115,13.525,Década 2010
Philippines,2016,PHL,104875272.0,805057069056.0,0.603,485.48,90.82,4629.118,49.7,422.322,63.158,13.009,Década 2010
Philippines,2017,PHL,106738496.0,858818805760.0,0.62,532.613,94.38,4989.89,51.87,465.896,66.717,12.526,Década 2010
Philippines,2018,PHL,108568832.0,912443441152.0,0.6,547.257,99.78,5040.644,55.88,480.32,66.937,12.231,Década 2010
Poland,2000,POL,38504432.0,492195512320.0,2.067,1017.525,143.18,26426.166,114.81,1010.577,6.948,0.683,Década 2000
Poland,2001,POL,38662860.0,503090249728.0,2.008,1010.456,143.72,26135.066,114.74,1002.168,8.289,0.82,Década 2000
Poland,2002,POL,38647476.0,518231130112.0,1.929,999.579,142.49,25864.023,113.45,991.386,8.193,0.82,Década 2000
Poland,2003,POL,38621536.0,541817896960.0,1.909,1034.207,150.01,26777.979,119.96,1027.221,6.986,0.675,Década 2000
Poland,2004,POL,38596040.0,575083577344.0,1.811,1041.219,152.26,26977.344,120.88,1031.939,9.28,0.891,Década 2000
Poland,2005,POL,38575912.0,600855150592.0,1.771,1064.345,155.05,27590.934,122.18,1052.26,12.085,1.135,Década 2000
Poland,2006,POL,38547180.0,644043374592.0,1.734,1116.981,160.45,28976.988,126.5,1103.035,13.946,1.249,Década 2000
Poland,2007,POL,38521868.0,695923507200.0,1.6,1113.815,158.51,28913.844,124.16,1096.414,17.402,1.562,Década 2000
Poland,2008,POL,38522884.0,732389048320.0,1.547,1133.312,154.64,29419.189,120.19,1108.293,25.019,2.208,Década 2000
Poland,2009,POL,38555288.0,758697754624.0,1.441,1093.617,151.09,28364.893,115.95,1060.088,33.528,3.066,Década 2000
Poland,2010,POL,38597356.0,792188944384.0,1.472,1166.175,157.0,30213.855,119.2,1125.899,40.276,3.454,Década 2010
Poland,2011,POL,38620848.0,839855964160.0,1.397,1172.93,163.01,30370.395,122.31,1125.514,47.417,4.043,Década 2010
Poland,2012,POL,38625872.0,853353431040.0,1.335,1139.241,161.63,29494.252,118.58,1079.676,59.565,5.229,Década 2010
Poland,2013,POL,38607352.0,865215250432.0,1.32,1141.949,163.91,29578.533,120.32,1082.904,59.045,5.171,Década 2010
Poland,2014,POL,38581880.0,893604462592.0,1.232,1100.944,158.38,28535.256,113.83,1034.271,66.673,6.056,Década 2010
Poland,2015,POL,38553148.0,927975669760.0,1.199,1112.315,164.24,28851.459,115.86,1039.33,72.985,6.562,Década 2010
Poland,2016,POL,38532108.0,952936824832.0,1.218,1160.688,166.09,30122.609,116.32,1090.46,70.227,6.05,Década 2010
Poland,2017,POL,38532816.0,999989641216.0,1.206,1205.901,169.93,31295.422,117.41,1131.243,74.657,6.191,Década 2010
Poland,2018,POL,38521464.0,1053479337984.0,1.158,1219.635,169.49,31661.174,118.24,1148.276,71.358,5.851,Década 2010
Portugal,2000,PRT,10300632.0,239037759488.0,1.227,293.322,43.38,28476.131,22.18,254.975,38.347,13.073,Década 2000
Portugal,2001,PRT,10371815.0,244636549120.0,1.217,297.665,46.17,28699.385,22.07,251.089,46.575,15.647,Década 2000
Portugal,2002,PRT,10430913.0,247482613760.0,1.194,295.414,45.65,28321.012,25.6,266.614,28.8,9.749,Década 2000
Portugal,2003,PRT,10473345.0,246137470976.0,1.233,303.365,46.52,28965.469,21.0,251.62,51.745,17.057,Década 2000
Portugal,2004,PRT,10501523.0,251574779904.0,1.183,297.524,44.82,28331.549,22.69,261.555,35.969,12.09,Década 2000
Portugal,2005,PRT,10523314.0,254497210368.0,1.167,296.958,46.18,28219.037,26.04,272.858,24.1,8.116,Década 2000
Portugal,2006,PRT,10543946.0,259465101312.0,1.136,294.788,48.57,27957.99,22.89,248.882,45.906,15.573,Década 2000
Portugal,2007,PRT,10565547.0,266976673792.0,1.113,297.068,46.89,28116.701,20.93,249.111,47.958,16.144,Década 2000
Portugal,2008,PRT,10580963.0,268554829824.0,1.068,286.748,45.48,27100.385,20.4,243.315,43.433,15.147,Década 2000
Portugal,2009,PRT,10591341.0,261579653120.0,1.106,289.227,49.48,27307.855,21.08,234.709,54.517,18.849,Década 2000
Portugal,2010,PRT,10588401.0,267592237056.0,1.14,305.088,53.69,28813.4,16.57,221.514,83.573,27.393,Década 2010
Portugal,2011,PRT,10564820.0,263734345728.0,1.104,291.036,51.88,27547.613,18.56,219.699,71.337,24.511,Década 2010
Portugal,2012,PRT,10522085.0,253104521216.0,1.05,265.779,45.57,25259.119,18.62,208.101,57.678,21.702,Década 2010
Portugal,2013,PRT,10464537.0,250243334144.0,1.166,291.794,50.53,27884.039,15.83,206.865,84.929,29.106,Década 2010
Portugal,2014,PRT,10408379.0,252484943872.0,1.179,297.681,51.96,28600.113,15.52,207.506,90.175,30.293,Década 2010
Portugal,2015,PRT,10365436.0,256506757120.0,1.135,291.228,51.27,28096.076,19.48,219.996,71.233,24.459,Década 2010
Portugal,2016,PRT,10332751.0,260122132480.0,1.197,311.496,59.13,30146.477,18.93,220.301,91.195,29.276,Década 2010
Portugal,2017,PRT,10307528.0,269243023360.0,1.121,301.878,57.7,29287.125,23.45,237.15,64.728,21.442,Década 2010
Portugal,2018,PRT,10289833.0,276343586816.0,1.113,307.598,58.41,29893.375,19.7,224.922,82.676,26.878,Década 2010
Romania,2000,ROU,21919882.0,156815900672.0,2.68,420.332,51.56,19175.828,22.72,361.152,43.698,10.396,Década 2000
Romania,2001,ROU,21797588.0,171448598528.0,2.479,425.105,53.55,19502.389,24.32,365.912,43.841,10.313,Década 2000
Romania,2002,ROU,21653530.0,185753403392.0,2.376,441.307,54.42,20380.363,24.02,379.02,46.845,10.615,Década 2000
Romania,2003,ROU,21481322.0,199208615936.0,2.215,441.245,54.84,20540.846,26.81,389.129,38.462,8.717,Década 2000
Romania,2004,ROU,21289292.0,222641553408.0,2.054,457.324,56.49,21481.434,24.95,394.386,47.597,10.408,Década 2000
Romania,2005,ROU,21092264.0,237715210240.0,1.928,458.296,59.41,21728.15,24.72,385.152,57.88,12.629,Década 2000
Romania,2006,ROU,20909406.0,267838078976.0,1.746,467.623,62.7,22364.223,28.14,399.999,52.246,11.173,Década 2000
Romania,2007,ROU,20744226.0,296749072384.0,1.52,451.192,61.68,21750.25,27.63,384.53,45.745,10.139,Década 2000
Romania,2008,ROU,20597516.0,330879238144.0,1.367,452.447,64.95,21966.107,27.1,372.527,49.649,10.973,Década 2000
Romania,2009,ROU,20466318.0,318474878976.0,1.241,395.305,57.73,19314.918,22.82,318.535,45.277,11.454,Década 2000
Romania,2010,ROU,20335212.0,326789267456.0,1.221,398.933,60.61,19617.842,21.7,310.255,57.721,14.469,Década 2010
Romania,2011,ROU,20220286.0,341004451840.0,1.198,408.675,62.0,20211.152,25.53,330.323,47.255,11.563,Década 2010
Romania,2012,ROU,20137112.0,339489751040.0,1.158,392.96,58.78,19514.234,24.09,319.748,43.043,10.953,Década 2010
Romania,2013,ROU,20066550.0,354085470208.0,1.035,366.62,58.55,18270.229,19.47,279.87,56.365,15.374,Década 2010
Romania,2014,ROU,19995836.0,363278368768.0,1.047,380.507,65.19,19029.295,19.76,280.512,69.642,18.303,Década 2010
Romania,2015,ROU,19906078.0,377295405056.0,1.014,382.464,65.92,19213.441,20.71,279.727,72.658,18.997,Década 2010
Romania,2016,ROU,19797820.0,345273794560.0,1.108,382.57,64.59,19323.846,19.16,278.24,75.338,19.693,Década 2010
Romania,2017,ROU,19698852.0,369827774464.0,1.052,388.997,63.95,19747.191,20.26,291.52,68.085,17.503,Década 2010
Romania,2018,ROU,19606778.0,386236481536.0,1.026,396.421,64.44,20218.59,19.28,294.593,72.944,18.401,Década 2010
Russia,2000,RUS,146844848.0,1540482793472.0,4.683,7214.09,833.47,49127.297,334.65,6357.776,485.409,6.729,Década 2000
Russia,2001,RUS,146235520.0,1650354421760.0,4.44,7328.268,843.23,50112.773,330.73,6431.018,511.218,6.976,Década 2000
Russia,2002,RUS,145590144.0,1773704445952.0,4.115,7298.46,846.88,50130.184,333.68,6427.902,473.869,6.493,Década 2000
Russia,2003,RUS,144946720.0,1946812547072.0,3.826,7448.467,868.77,51387.617,344.32,6577.551,452.522,6.075,Década 2000
Russia,2004,RUS,144353648.0,2135166287872.0,3.519,7514.088,886.23,52053.328,341.05,6606.419,507.522,6.754,Década 2000
Russia,2005,RUS,143800048.0,2320883253248.0,3.233,7503.902,901.81,52182.891,351.04,6597.732,495.534,6.604,Década 2000
Russia,2006,RUS,143338672.0,2565919997952.0,3.054,7836.936,942.42,54674.262,372.01,6915.315,494.482,6.31,Década 2000
Russia,2007,RUS,143117680.0,2852284792832.0,2.762,7878.334,960.92,55047.945,373.5,6942.083,501.956,6.371,Década 2000
Russia,2008,RUS,143086544.0,3070320967680.0,2.578,7914.625,984.95,55313.555,397.24,7010.48,464.386,5.867,Década 2000
Russia,2009,RUS,143163648.0,2897514594304.0,2.596,7522.19,940.28,52542.598,360.48,6595.961,487.848,6.485,Década 2000
Russia,2010,RUS,143242592.0,3099422883840.0,2.521,7814.577,983.34,54554.844,381.26,6897.14,463.549,5.932,Década 2010
Russia,2011,RUS,143364544.0,3300296753152.0,2.448,8080.629,999.42,56364.211,391.19,7171.495,451.325,5.585,Década 2010
Russia,2012,RUS,143629360.0,3421750689792.0,2.376,8128.429,1014.73,56593.086,398.25,7211.754,449.555,5.531,Década 2010
Russia,2013,RUS,143956864.0,3473313366016.0,2.313,8032.607,1004.4,55798.707,382.42,7086.412,495.035,6.163,Década 2010
Russia,2014,RUS,144285072.0,3559951171584.0,2.263,8057.55,1008.5,55844.656,382.64,7115.749,471.897,5.857,Década 2010
Russia,2015,RUS,144668384.0,3463078477824.0,2.29,7930.555,1011.06,54818.855,380.56,6970.462,454.966,5.737,Década 2010
Russia,2016,RUS,145109152.0,3461967511552.0,2.338,8092.628,1034.13,55769.246,387.65,7090.127,497.423,6.147,Década 2010
Russia,2017,RUS,145452544.0,3524075192320.0,2.31,8141.66,1037.14,55974.684,386.24,7126.127,496.759,6.101,Década 2010
Russia,2018,RUS,145652288.0,3613410459648.0,2.336,8441.753,1047.59,57958.258,393.57,7413.197,509.159,6.031,Década 2010
Slovakia,2000,SVK,5376700.0,74412965888.0,2.933,218.247,30.78,40591.293,7.06,157.799,13.647,6.253,Década 2000
Slovakia,2001,SVK,5376457.0,76717629440.0,2.927,224.558,31.83,41766.941,7.24,161.038,15.305,6.816,Década 2000
Slovakia,2002,SVK,5375206.0,80015532032.0,2.83,226.427,32.18,42124.301,6.63,160.25,15.892,7.019,Década 2000
Slovakia,2003,SVK,5374381.0,84169826304.0,2.612,219.883,30.96,40913.172,7.19,159.734,10.435,4.746,Década 2000
Slovakia,2004,SVK,5374932.0,88408940544.0,2.432,215.043,30.45,40008.508,6.98,156.056,11.906,5.537,Década 2000
Slovakia,2005,SVK,5376251.0,94173028352.0,2.403,226.267,31.34,42086.473,6.79,164.046,13.513,5.972,Década 2000
Slovakia,2006,SVK,5377239.0,101914034176.0,2.16,220.178,31.21,40946.383,6.53,156.725,14.273,6.482,Década 2000
Slovakia,2007,SVK,5378381.0,112674938880.0,1.834,206.629,27.83,38418.406,5.93,150.21,14.812,7.169,Década 2000
Slovakia,2008,SVK,5381641.0,118765707264.0,1.787,212.209,28.73,39431.949,5.87,153.309,13.86,6.531,Década 2000
Slovakia,2009,SVK,5388934.0,112082665472.0,1.716,192.318,25.89,35687.539,5.27,139.674,14.908,7.752,Década 2000
Slovakia,2010,SVK,5396428.0,117478088704.0,1.749,205.5,27.42,38080.727,5.24,148.8,17.883,8.702,Década 2010
Slovakia,2011,SVK,5402686.0,120534253568.0,1.64,197.691,28.21,36591.309,5.7,141.414,15.481,7.831,Década 2010
Slovakia,2012,SVK,5409283.0,122527850496.0,1.55,189.893,28.24,35105.086,5.44,132.598,16.526,8.703,Década 2010
Slovakia,2013,SVK,5414744.0,124358402048.0,1.565,194.587,28.44,35936.512,4.87,134.549,18.925,9.726,Década 2010
Slovakia,2014,SVK,5419572.0,127551856640.0,1.42,181.12,27.04,33419.594,4.36,121.688,19.14,10.568,Década 2010
Slovakia,2015,SVK,5424449.0,132440055808.0,1.382,182.99,26.54,33734.289,4.41,125.02,18.83,10.29,Década 2010
Slovakia,2016,SVK,5431205.0,136796127232.0,1.351,184.744,26.68,34015.234,4.42,126.514,20.277,10.976,Década 2010
Slovakia,2017,SVK,5439418.0,140963397632.0,1.38,194.595,27.29,35774.91,4.67,136.099,19.982,10.269,Década 2010
Slovakia,2018,SVK,5446746.0,146456461312.0,1.306,191.296,26.57,35121.086,4.79,135.674,17.938,9.377,Década 2010
Slovenia,2000,SVN,1984339.0,42615771136.0,1.845,78.626,13.61,39623.406,4.13,53.556,11.561,14.703,Década 2000
Slovenia,2001,SVN,1982489.0,43686670336.0,1.881,82.193,14.48,41459.707,4.44,55.992,11.382,13.847,Década 2000
Slovenia,2002,SVN,1983769.0,45168627712.0,1.81,81.775,14.6,41222.289,4.71,56.296,9.996,12.223,Década 2000
Slovenia,2003,SVN,1989413.0,46254137344.0,1.734,80.213,13.83,40319.898,4.57,56.757,8.965,11.177,Década 2000
Slovenia,2004,SVN,1996731.0,48061218816.0,1.772,85.18,15.27,42659.852,4.68,57.898,12.187,14.307,Década 2000
Slovenia,2005,SVN,2004780.0,49771966464.0,1.712,85.187,15.11,42491.914,4.71,58.758,10.261,12.046,Década 2000
